분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,7,중-상,순서배열,다음 문장은 한스 슈페만과 힐데 만골트가 도롱뇽 배아로 수행한 실험의 과정을 나타냅니다. 실험이 진행되는 순서대로 배열하세요.,나-라-가-다,,조직을 옮겨 심은 자리 주변에서 두 번째 몸축이 형성된다.,도롱뇽 배아의 특정 부위에서 조직을 떼어낸다.,옮겨 심은 조직이 주변 세포의 발생 방향을 바꿀 수 있음이 확인된다.,떼어낸 조직을 다른 배아의 다른 위치에 옮겨 심는다.,,,-,"한스 슈페만과 힐데 만골트는 도롱뇽 배아의 한 부위를 떼어 다른 배아에 옮겨 심었어요. 그러자 옮긴 자리 주변에서 두 번째 몸축이 형성됐어요. 세포의 운명이 유전자만으로 정해지지 않고 주변 조직이 보내는 신호로도 바뀔 수 있다는 뜻이고, 슈페만은 이 부위를 조직자라고 불렀어요."
생명,7-10) 인체,I. 노화와 죽음,1,하,인라인,다음은 노화가 진화 과정에서 사라지지 않은 이유를 설명한 것입니다. 빈칸에 알맞은 말을 고르세요.,2,1,돌연변이/자연선택/유전적 부동,길항적 다면발현/돌연변이 축적/헤이플릭 한계,,,,,나이가 들수록 살아남아 번식하는 개체의 수가 줄어든다. 그래서 늦은 나이에 나타나는 형질에는 [1]이(가) 상대적으로 약하게 작용한다. 어떤 유전적 특성이 젊은 시기에는 번식에 유리하지만 늦은 시기에는 불리한데도 집단에 남을 수 있다는 설명을 [2](이)라고 한다.,"자연선택의 힘은 모든 나이에 똑같이 작용하지 않아요. 늦은 나이에 나타나는 형질일수록 걸러지는 힘이 약해지죠. 조지 윌리엄스는 젊은 시기의 이점 때문에 늦은 시기에 불리한 특성도 집단에 남을 수 있다고 보았고, 이를 길항적 다면발현 가설이라고 해요."
,,,2,하,OX,"먹는 양을 제한했을 때 수명이 늘어나는 현상은 효모와 선충, 생쥐에서 반복해서 관찰되었고, 영장류에서도 실험 조건과 관계없이 같은 결과가 나타났다.",X,,O,X,,,,,-,"효모와 선충, 생쥐에서는 먹는 양을 제한했을 때 수명이 늘어나는 현상이 반복해서 관찰되었어요. 하지만 영장류에서는 실험 조건에 따라 결과가 달랐어요. 사람에게서 노화 자체를 안전하고 확실하게 늦추는 방법은 아직 입증되지 않았답니다."
,,,3,중,사지선다 (단수),의학적으로 죽음이 판정된 직후의 몸에 대한 설명으로 옳은 것은 무엇인가요?,3,,몸을 이루는 모든 세포가 같은 순간에 함께 기능을 멈춘다.,뇌를 제외한 모든 장기의 세포가 곧바로 분해되어 사라진다.,일부 세포는 한동안 대사를 이어 가고 유전자 활동도 얼마간 관찰될 수 있다.,몸을 이루던 원자가 함께 사라져 환경에서 완전히 없어진다.,,,-,"의학적 죽음은 순환과 호흡 기능이 되돌릴 수 없게 멈추거나, 뇌 기능이 회복 불가능하게 소실된 상태 등을 기준으로 판정돼요. 하지만 세포 수준에서 보면 몸의 모든 부분이 한순간에 함께 멈추지는 않아요. 마지막 호흡과 심장박동 뒤에도 일부 세포는 대사를 이어 가고, 일부 유전자의 활동도 얼마간 관찰될 수 있어요."
,,,4,중-상,순서배열,다음 문장은 체세포에서 텔로미어가 짧아지며 일어나는 변화를 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,텔로미어가 지나치게 짧아진 세포는 분열을 멈출 수 있다.,배양한 사람의 정상 세포가 분열을 거듭한다.,분열을 멈춘 세포가 조직에 남아 주변으로 염증성 신호를 내보낸다.,분열이 반복될수록 염색체 끝의 텔로미어가 짧아진다.,,,-,"염색체 끝에는 반복된 DNA 서열로 이루어진 텔로미어가 있어요. 많은 체세포에서는 분열이 반복될수록 텔로미어가 짧아지고, 지나치게 짧아지면 세포가 분열을 멈출 수 있죠. 레너드 헤이플릭은 배양한 사람의 정상 세포가 흔히 약 40~60회 분열한 뒤 증식을 멈춘다는 사실을 확인했고, 이를 헤이플릭 한계라고 불러요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,건강수명,,,,,,,,"노화 연구에서는 단순히 수명을 늘리는 것보다, 몸의 기능을 유지하며 살아가는 기간을 늘리는 데 큰 관심을 두고 있다. 이 기간을 ____(이)라고 한다.","노화 연구가 바라보는 목표는 오래 사는 것 자체가 아니라 건강수명을 늘리는 데 있어요. 규칙적인 신체 활동과 충분한 수면, 금연, 균형 잡힌 식사는 여러 만성질환의 위험을 낮춰요. 노화를 멈출 수는 없어도, 기능을 오래 유지하는 방법은 이미 상당 부분 알려져 있답니다."
,,,6,중,사지선다 (복수),어떤 생물은 관찰된 범위에서 나이가 들어도 사망률이 뚜렷하게 증가하지 않습니다. 이에 해당하는 생물을 모두 고르세요.,2,4,하루살이,히드라,그린란드상어,벌거숭이두더지쥐,,,-,"히드라는 특정 조건에서 나이가 들수록 사망률이 뚜렷하게 증가하는 현상이 거의 관찰되지 않아요. 벌거숭이두더지쥐도 관찰된 연령 범위에서 사망률이 일반적인 포유류처럼 증가하지 않는다는 연구가 있어 노화 연구의 중요한 대상이 되었죠. 그린란드상어는 수백 년을 살 수 있다고 추정되지만, 오래 사는 것과 사망률이 늘지 않는 것은 서로 다른 이야기예요."
,,,7,중-상,순서배열,다음 문장은 세포에서 DNA 손상이 쌓여 가는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,세포가 손상된 DNA를 수리한다.,남은 손상이 쌓이면서 세포의 기능이 달라진다.,"자외선과 활성산소, 복제 오류로 DNA가 손상된다.",수리가 완벽하지 않아 손상의 흔적이 조금씩 남는다.,,,-,"DNA는 자외선과 대사 과정에서 생기는 활성산소, 복제 오류 등으로 끊임없이 손상돼요. 세포는 이를 수리하지만 수리가 완벽하지는 않아서 흔적이 조금씩 남죠. 노화는 어느 한 곳이 고장나 멈추는 일이 아니라, 몸을 유지하고 복구하던 여러 체계가 서로 영향을 주며 조금씩 달라지는 과정이에요."
생명,7-11) 생태계,A. 개체군과 군집,1,하,인라인,다음은 두 종을 함께 키운 실험과 그 결과를 정리한 것입니다. 빈칸에 알맞은 말을 고르세요.,1,2,생태적 지위/개체군 밀도/환경수용력,분서/경쟁배타원리/상리공생,,,,,"게오르기 가우제는 두 종의 짚신벌레가 같은 제한 자원을 이용하도록 함께 키웠고, 얼마 뒤 한 종이 밀려났다. 이처럼 [1]이(가) 지나치게 겹치면 두 종이 안정적으로 공존하기 어려운데, 이를 [2](이)라고 한다.","두 종이 같은 제한 자원을 함께 쓰면 한쪽이 밀려나기 쉬워요. 게오르기 가우제가 짚신벌레에서 관찰한 이 현상을 경쟁배타원리라고 해요. 반대로 비슷한 종들이 자원을 나누어 쓰면 함께 살아갈 수 있는데, 여러 종의 솔새가 같은 나무에서 서로 다른 위치를 찾는 분서가 그런 경우예요."
,,,2,하,OX,눈덧신토끼와 캐나다스라소니처럼 포식자와 피식자의 개체 수가 주기를 두고 오르내리는 변화는 오직 포식 관계만으로 결정된다.,X,,O,X,,,,,-,눈덧신토끼와 캐나다스라소니의 개체 수는 약 10년을 주기로 변해 온 기록이 남아 있어요. 하지만 실제 자연에서는 포식만이 아니라 먹이 사정과 기후 같은 여러 요인이 함께 작용해요. 그래서 이런 주기적인 변화를 포식 관계 하나로만 설명하기는 어려워요.
,,,3,중,사지선다 (단수),들판을 활발히 돌아다니는 동물의 개체군 크기를 가늠하는 방법으로 알맞은 것은 무엇인가요?,3,,일정한 넓이의 방형구를 조사해 전체 수를 추정한다.,서식지에 사는 개체를 빠짐없이 모두 직접 센다.,일부를 잡아 표시한 뒤 다시 잡아 표시된 비율로 추정한다.,연령별 개체 수의 비율을 조사해 현재 개체 수를 계산한다.,,,-,"움직이는 동물은 한 마리씩 모두 셀 수 없어요. 그래서 일부를 잡아 표시해 풀어 준 뒤 다시 잡아, 표시된 개체의 비율로 전체 수를 가늠해요. 방형구 조사는 숲의 나무처럼 움직이지 않는 생물에 알맞은 방법이랍니다."
,,,4,중-상,순서배열,다음 문장은 자원이 제한된 환경에서 개체군이 변해 가는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,경쟁과 질병의 영향이 커지면서 개체 수의 증가 속도가 둔화된다.,자원이 넉넉한 초기에는 개체 수가 빠르게 늘어난다.,개체 수가 환경수용력 부근에서 더 이상 크게 늘지 않는다.,먹이와 서식 공간을 두고 개체들 사이의 경쟁이 심해진다.,,,-,"자원이 넉넉한 초기에는 개체 수가 빠르게 늘어요. 하지만 개체가 많아질수록 먹이와 공간을 둘러싼 경쟁과 질병의 영향이 커져 증가 속도가 둔화되죠. 1838년 피에르 프랑수아 페르휠스트는 이런 변화를 S자형 곡선으로 나타냈고, 증가가 둔화되는 수준을 환경수용력이라고 해요. 이 수용력도 먹이와 기후 같은 조건에 따라 달라져요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,핵심종,,,,,,,,로버트 페인이 조간대에서 불가사리를 제거하자 홍합이 퍼지고 다른 종의 수가 크게 줄었다. 이처럼 개체 수가 많지 않아도 군집 전체에 큰 영향을 주는 종을 ___(이)라고 한다.,"로버트 페인은 조간대에서 불가사리를 제거한 뒤 군집이 크게 달라지는 모습을 확인했어요. 이렇게 수가 적어도 군집 전체를 좌우하는 종을 핵심종이라고 해요. 군집의 모습은 종이 몇이나 있느냐만이 아니라, 어떤 종이 있느냐에 따라서도 달라져요."
,,,6,중,사지선다 (복수),같은 종의 개체들 사이에서 나타나는 관계를 모두 고르세요.,1,4,텃세,편리공생,기생,순위제,,,-,"텃세와 순위제는 같은 종 안에서 나타나는 관계예요. 일정한 공간을 지키는 것이 텃세이고, 개체 사이에 우열이 형성되는 것이 순위제죠. 역할을 나누어 살아가는 사회생활도 같은 종 안의 관계예요. 반면 편리공생과 기생은 서로 다른 종 사이에서 나타난답니다."
,,,7,중-상,순서배열,다음 문장은 1차 천이가 진행되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,척박한 환경을 견디는 지의류가 맨땅에 먼저 자리를 잡는다.,새로 들어온 생물들이 더해지면서 군집의 생물 구성이 달라진다.,용암이 굳은 자리에 토양이 거의 없는 맨땅이 드러난다.,지의류가 살아가면서 다른 생물이 들어올 수 있는 조건이 만들어진다.,,,-,"1차 천이는 용암이 굳은 땅이나 빙하가 물러난 자리처럼 토양이 거의 없는 곳에서 시작돼요. 지의류나 미생물처럼 척박한 환경을 견디는 생물이 먼저 자리 잡으면서 다른 생물이 들어올 조건이 만들어지기도 하죠. 다만 천이의 순서가 언제나 하나로 정해진 것은 아니고, 교란과 기후에 따라 군집은 계속 변해요."
생명,7-11) 생태계,B. 행동 생태,1,하,인라인,다음은 동물이 주고받는 의사소통 신호를 설명한 것입니다. 빈칸에 알맞은 말을 고르세요.,2,1,시각/청각/후각,페로몬/호르몬/효소,,,,,"반딧불이의 빛과 공작의 깃털은 눈으로 받아들이는 신호이고, 새의 노래와 혹등고래의 울음은 귀로 받아들이는 [1] 신호이다. 한편 누에나방 암컷이 내는 봄비콜처럼 같은 종의 개체 사이에서 정보를 전하는 화학물질은 [2](이)라고 부른다.","동물의 신호는 몸짓만으로 오가지 않아요. 눈으로 받는 시각 신호와 귀로 받는 청각 신호에 더해, 화학물질도 정보를 전하죠. 아돌프 부테난트는 누에나방 암컷이 수컷을 유인하는 물질인 봄비콜의 구조를 밝혔어요. 개미가 줄지어 움직이는 것도 앞선 개체가 남긴 페로몬을 따라가기 때문이랍니다."
,,,2,하,OX,톰슨가젤이 포식자를 발견하고 네 다리를 뻗어 높이 뛰는 행동은 포식자의 시선을 돌려 달아날 틈을 만들기 위한 것으로 해석된다.,X,,O,X,,,,,-,톰슨가젤이 높이 뛰어오르는 행동은 몸을 피하려는 동작이 아니라 포식자에게 보내는 신호로 해석돼요. '나는 이만큼 뛸 수 있으니 잡기 어렵다'는 정보를 전하는 셈이죠. 쫓기는 쪽이 쫓는 쪽에게 신호를 보낸다는 점이 흥미로워요.
,,,3,중,사지선다 (단수),찰스 다윈은 공작 수컷의 꼬리처럼 생존에는 부담이 될 수 있는 형질을 설명하기 위해 성선택을 제안했습니다. 성선택에 대한 설명으로 옳은 것은 무엇인가요?,3,,유전적으로 가까운 개체를 돕는 행동이 퍼지면서 생기는 선택이다.,생존에 유리한 형질만 남기고 불리한 형질은 모두 없애는 선택이다.,짝을 얻어 번식하는 성공의 차이에서 생기는 선택이다.,같은 자원을 두고 서로 다른 종이 겨루면서 생기는 선택이다.,,,-,"성선택은 짝을 얻어 번식하는 성공의 차이에서 생기는 선택이에요. 그래서 공작 수컷의 꼬리처럼 눈에 잘 띄고 움직임에도 불리한 형질이 남을 수 있죠. 사슴 수컷처럼 같은 성끼리 경쟁하기도 하고, 공작처럼 한쪽 성이 특정 형질을 가진 짝을 더 많이 선택하기도 해요."
